Source,Country,Competition,CompetitionType,Tier,League,Season,Date,HomeRaw,AwayRaw,HomeGoals,AwayGoals,Score,Result,SourceURL,SourceLine,SourceText
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-20,Amkar,Moskva,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,398,Amkar     2-2 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-20,Rostov,Rubin,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,400,Rostov    2-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-26,Torpedo,Saturn,0,3,0-3,0-1,https://www.rsssf.org/tablesr/rus06.html,405,Torpedo   0-3 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-26,Lokomotiv,Luch-Ener,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus06.html,407,Lokomotiv 3-0 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-27,Moskva,Rostov,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus06.html,410,Moskva    4-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-27,Spartak M,Spartak N,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,413,Spartak M 1-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-27,Dinamo,Tom,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,415,Dinamo    2-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-27,Shinnik,CSKA,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus06.html,417,Shinnik   0-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-28,Rubin,Krylya S,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,420,Rubin     2-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-08-28,Zenit,Amkar,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus06.html,422,Zenit     2-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-09,CSKA,Spartak M,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,427,CSKA      2-2 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-09,Amkar,Torpedo,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,430,Amkar     1-0 Torpedo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-09,Krylya S,Moskva,0,4,0-4,0-1,https://www.rsssf.org/tablesr/rus06.html,432,Krylya S  0-4 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-10,Rostov,Zenit,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus06.html,435,Rostov    1-3 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-10,Spartak N,Lokomotiv,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus06.html,438,Spartak N 0-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-10,Saturn,Dinamo,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus06.html,440,Saturn    3-0 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-10,Tom,Shinnik,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus06.html,442,Tom       3-1 Shinnik
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-12,Luch-Ener,Rubin,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,446,Luch-Ener 2-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-16,Torpedo,Rostov,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus06.html,451,Torpedo   0-2 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-16,Shinnik,Saturn,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,453,Shinnik   0-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-16,Luch-Ener,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,455,Luch-Ener 1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-17,Lokomotiv,Spartak M,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,458,Lokomotiv 0-0 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-17,Rubin,Spartak N,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,460,Rubin     0-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-17,Zenit,Krylya S,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,462,Zenit     1-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-17,Dinamo,Amkar,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,464,Dinamo    0-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-17,Tom,CSKA,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus06.html,466,Tom       0-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-23,CSKA,Lokomotiv,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,471,CSKA      1-2 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-23,Spartak M,Rubin,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus06.html,473,Spartak M 3-0 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-23,Rostov,Dinamo,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,475,Rostov    2-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-24,Saturn,Tom,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,478,Saturn    2-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-24,Amkar,Shinnik,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,480,Amkar     1-0 Shinnik
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-24,Krylya S,Torpedo,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus06.html,482,Krylya S  2-0 Torpedo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-24,Luch-Ener,Zenit,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus06.html,484,Luch-Ener 0-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-24,Spartak N,Moskva,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,486,Spartak N 2-2 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-30,Shinnik,Rostov,1,6,1-6,0-1,https://www.rsssf.org/tablesr/rus06.html,492,Shinnik   1-6 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-09-30,Tom,Amkar,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus06.html,495,Tom       1-3 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-01,Moskva,Spartak M,3,3,3-3,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,499,Moskva    3-3 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-01,Zenit,Spartak N,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus06.html,502,Zenit     4-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-01,Dinamo,Krylya S,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,505,Dinamo    1-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-01,Saturn,CSKA,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,507,Saturn    2-2 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-02,Rubin,Lokomotiv,2,4,2-4,0-1,https://www.rsssf.org/tablesr/rus06.html,511,Rubin     2-4 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-02,Torpedo,Luch-Ener,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,514,Torpedo   2-1 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-14,CSKA,Rubin,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,519,CSKA      2-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-14,Spartak M,Zenit,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,521,Spartak M 1-0 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-14,Lokomotiv,Moskva,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus06.html,523,Lokomotiv 0-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-14,Amkar,Saturn,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,525,Amkar     1-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-14,Luch-Ener,Dinamo,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus06.html,527,Luch-Ener 3-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-14,Spartak N,Torpedo,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,530,Spartak N 0-0 Torpedo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-15,Rostov,Tom,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,533,Rostov    2-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-15,Krylya S,Shinnik,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus06.html,535,Krylya S  2-0 Shinnik
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-20,Dinamo,Spartak N,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,540,Dinamo    1-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-20,Shinnik,Luch-Ener,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus06.html,542,Shinnik   1-3 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-21,Saturn,Rostov,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,546,Saturn    0-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-21,Amkar,CSKA,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,548,Amkar     0-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-22,Torpedo,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,551,Torpedo   1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-22,Moskva,Rubin,0,5,0-5,0-1,https://www.rsssf.org/tablesr/rus06.html,553,Moskva    0-5 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-22,Zenit,Lokomotiv,4,1,4-1,1-0,https://www.rsssf.org/tablesr/rus06.html,555,Zenit     4-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-22,Tom,Krylya S,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,558,Tom       2-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-24,Spartak N,Shinnik,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,563,Spartak N 2-1 Shinnik
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-25,Luch-Ener,Tom,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,566,Luch-Ener 2-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-25,Rostov,Amkar,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,568,Rostov    1-1 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-25,Krylya S,Saturn,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,570,Krylya S  0-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-25,CSKA,Moskva,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,572,CSKA      2-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-25,Rubin,Zenit,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus06.html,574,Rubin     3-0 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-25,Spartak M,Dinamo,3,2,3-2,1-0,https://www.rsssf.org/tablesr/rus06.html,576,Spartak M 3-2 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-25,Lokomotiv,Torpedo,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,579,Lokomotiv 0-0 Torpedo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-28,Shinnik,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,584,Shinnik   1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-28,Rostov,CSKA,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,586,Rostov    1-2 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-29,Zenit,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,590,Zenit     1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-29,Torpedo,Rubin,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,592,Torpedo   1-2 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-29,Dinamo,Lokomotiv,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus06.html,594,Dinamo    2-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-29,Saturn,Luch-Ener,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,597,Saturn    1-0 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-29,Amkar,Krylya S,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,599,Amkar     1-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-10-29,Tom,Spartak N,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,601,Tom       1-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-04,Torpedo,Moskva,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus06.html,606,Torpedo   0-2 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-04,Krylya S,Rostov,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,609,Krylya S  1-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-04,Luch-Ener,Amkar,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus06.html,611,Luch-Ener 3-1 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-04,Spartak M,Tom,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus06.html,613,Spartak M 3-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-05,CSKA,Zenit,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,617,CSKA      1-0 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-05,Lokomotiv,Shinnik,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,619,Lokomotiv 1-0 Shinnik
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-05,Rubin,Dinamo,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus06.html,621,Rubin     0-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-05,Spartak N,Saturn,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus06.html,623,Spartak N 2-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Rostov,Luch-Ener,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,627,Rostov    1-0 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Tom,Lokomotiv,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus06.html,629,Tom       3-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Amkar,Spartak N,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,631,Amkar     1-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Krylya S,CSKA,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus06.html,633,Krylya S  2-0 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Shinnik,Rubin,1,5,1-5,0-1,https://www.rsssf.org/tablesr/rus06.html,635,Shinnik   1-5 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Torpedo,Zenit,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,639,Torpedo   1-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Dinamo,Moskva,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,641,Dinamo    1-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-08,Saturn,Spartak M,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,643,Saturn    1-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Dinamo,Torpedo,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,648,Dinamo    2-1 Torpedo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Shinnik,Zenit,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,650,Shinnik   1-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Tom,Moskva,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,652,Tom       1-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Saturn,Rubin,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,654,Saturn    1-2 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Amkar,Lokomotiv,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus06.html,656,Amkar     1-3 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Rostov,Spartak M,3,4,3-4,0-1,https://www.rsssf.org/tablesr/rus06.html,659,Rostov    3-4 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Krylya S,Spartak N,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,662,Krylya S  1-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-18,Luch-Ener,CSKA,0,4,0-4,0-1,https://www.rsssf.org/tablesr/rus06.html,664,Luch-Ener 0-4 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-25,Torpedo,Shinnik,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,669,Torpedo   1-1 Shinnik
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-26,CSKA,Dinamo,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus06.html,672,CSKA      1-2 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-26,Lokomotiv,Rostov,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,674,Lokomotiv 1-0 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-26,Rubin,Amkar,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus06.html,676,Rubin     1-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-26,Moskva,Saturn,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus06.html,678,Moskva    2-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-26,Zenit,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,681,Zenit     0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-26,Krylya S,Spartak M,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus06.html,683,Krylya S  0-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2006,2006-11-26,Spartak N,Luch-Ener,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus06.html,685,Spartak N 0-0 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-10,Luch-Ener,Moskva,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,28,Luch-Ener 0-1 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-10,Tom,Spartak N,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,30,Tom       2-0 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-10,Krylya S,Khimki,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,32,Krylya S  1-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-11,Dinamo,Spartak M,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,35,Dinamo    0-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-11,Amkar,Rostov,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus07.html,37,Amkar     3-1 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-11,Zenit,Saturn,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,39,Zenit     1-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-11,Kuban,Lokomotiv,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,41,Kuban     0-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-11,CSKA,Rubin,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus07.html,43,CSKA      3-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-17,Moskva,Tom,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,48,Moskva    2-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-17,Spartak N,Krylya S,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,50,Spartak N 0-0 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-17,Khimki,Kuban,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,52,Khimki    1-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-17,Lokomotiv,Rubin,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,54,Lokomotiv 2-1 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-18,Dinamo,CSKA,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,57,Dinamo    1-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-18,Spartak M,Amkar,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,59,Spartak M 0-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-18,Rostov,Zenit,2,3,2-3,0-1,https://www.rsssf.org/tablesr/rus07.html,61,Rostov    2-3 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-18,Saturn,Luch-Ener,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus07.html,64,Saturn    0-1 Luch-Ener
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-31,Amkar,Dinamo,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,69,Amkar     1-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-31,Zenit,Spartak M,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus07.html,71,Zenit     1-3 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-31,Tom,Saturn,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,74,Tom       1-1 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-31,Krylya S,Moskva,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,76,Krylya S  0-0 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-31,Rubin,Khimki,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,78,Rubin     2-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-03-31,CSKA,Lokomotiv,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus07.html,80,CSKA      2-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-01,Luch-Ener,Rostov,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,83,Luch-Ener 1-1 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-01,Kuban,Spartak N,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,85,Kuban     2-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-07,Dinamo,Lokomotiv,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,90,Dinamo    2-1 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-07,Saturn,Krylya S,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,92,Saturn    1-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-07,Moskva,Kuban,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus07.html,94,Moskva    1-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-08,Amkar,Zenit,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus07.html,97,Amkar     1-1 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2007,2007-04-08,Spartak M,Luch-Ener,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus07.html,99,Spartak M 2-1 Luch-Ener
