Country,Competition,CompetitionType,Tier,League,Season,Date,Home,Away,Result,Score,Source
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-17,Aarhus GF,Odense BK,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-17,B 1909 Odense,FC København,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-18,Aalborg BK,Lyngby BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-18,BK Frem København,Brøndby IF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-18,Næstved BK,Silkeborg IF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-25,Aarhus GF,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-25,Brøndby IF,B 1909 Odense,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-25,FC København,Næstved BK,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-25,Lyngby BK,BK Frem København,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-25,Odense BK,Silkeborg IF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-31,BK Frem København,Aarhus GF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-10-31,Silkeborg IF,FC København,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-01,Aalborg BK,Odense BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-01,B 1909 Odense,Lyngby BK,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-01,Næstved BK,Brøndby IF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-08,Aalborg BK,BK Frem København,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-08,Aarhus GF,B 1909 Odense,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-08,Brøndby IF,Silkeborg IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-08,Lyngby BK,Næstved BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-08,Odense BK,FC København,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-15,B 1909 Odense,Aalborg BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-15,BK Frem København,Odense BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-15,FC København,Brøndby IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-15,Næstved BK,Aarhus GF,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-15,Silkeborg IF,Lyngby BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-22,Aalborg BK,Næstved BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-22,Aarhus GF,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-22,BK Frem København,B 1909 Odense,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-22,Lyngby BK,FC København,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-22,Odense BK,Brøndby IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-29,B 1909 Odense,Odense BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-29,Brøndby IF,Lyngby BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-29,FC København,Aarhus GF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-29,Næstved BK,BK Frem København,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1992-11-29,Silkeborg IF,Aalborg BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-21,Aarhus GF,Odense BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-21,Brøndby IF,Silkeborg IF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-21,Lyngby BK,FC København,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-21,Næstved BK,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-28,Aalborg BK,Brøndby IF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-28,FC København,Aarhus GF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-28,Odense BK,Næstved BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-03-28,Silkeborg IF,Lyngby BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-04,Brøndby IF,Odense BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-04,Lyngby BK,Aalborg BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-04,Næstved BK,Aarhus GF,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-04,Silkeborg IF,FC København,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-11,Aalborg BK,Silkeborg IF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-11,Aarhus GF,Brøndby IF,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-11,FC København,Næstved BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-11,Odense BK,Lyngby BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-18,Aalborg BK,FC København,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-18,Brøndby IF,Næstved BK,0.5-0.5,3-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-18,Lyngby BK,Aarhus GF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-18,Silkeborg IF,Odense BK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-25,Aarhus GF,Silkeborg IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-25,FC København,Brøndby IF,0-1,0-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-25,Næstved BK,Lyngby BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-04-25,Odense BK,Aalborg BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-02,Aalborg BK,Aarhus GF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-02,FC København,Odense BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-02,Lyngby BK,Brøndby IF,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-02,Silkeborg IF,Næstved BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-09,Brøndby IF,Aarhus GF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-09,Lyngby BK,Odense BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-09,Næstved BK,FC København,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-09,Silkeborg IF,Aalborg BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-16,Aalborg BK,Lyngby BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-16,Aarhus GF,Næstved BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-16,FC København,Silkeborg IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-16,Odense BK,Brøndby IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-23,Aarhus GF,FC København,0-1,3-5,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-23,Brøndby IF,Aalborg BK,1-0,5-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-23,Lyngby BK,Silkeborg IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-23,Næstved BK,Odense BK,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-30,Aalborg BK,Næstved BK,1-0,4-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-30,FC København,Lyngby BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-30,Odense BK,Aarhus GF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-05-30,Silkeborg IF,Brøndby IF,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-06,Aarhus GF,Aalborg BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-06,Brøndby IF,Lyngby BK,0-1,0-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-06,Næstved BK,Silkeborg IF,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-06,Odense BK,FC København,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-13,Aalborg BK,Odense BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-13,Brøndby IF,FC København,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-13,Lyngby BK,Næstved BK,1-0,5-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-13,Silkeborg IF,Aarhus GF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-20,Aarhus GF,Lyngby BK,0-1,3-7,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-20,FC København,Aalborg BK,0-1,4-6,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-20,Næstved BK,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1992/93,1993-06-20,Odense BK,Silkeborg IF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-01,FC København,Aarhus GF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-01,Lyngby BK,Odense BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-01,Næstved BK,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-01,Silkeborg IF,Aalborg BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-01,Viborg FF,Ikast FS,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-08,Aarhus GF,Silkeborg IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-08,Brøndby IF,FC København,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-08,Ikast FS,Lyngby BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-08,Odense BK,Næstved BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-11,Aalborg BK,Viborg FF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-14,FC København,Odense BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-15,Aarhus GF,Aalborg BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-15,Lyngby BK,Viborg FF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-15,Næstved BK,Ikast FS,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-15,Silkeborg IF,Brøndby IF,1-0,4-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-22,Aalborg BK,Lyngby BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-22,Ikast FS,FC København,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-22,Odense BK,Silkeborg IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-22,Viborg FF,Næstved BK,1-0,5-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-28,Aarhus GF,Odense BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-29,FC København,Viborg FF,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-29,Næstved BK,Lyngby BK,1-0,8-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-29,Silkeborg IF,Ikast FS,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-08-30,Brøndby IF,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-02,Brøndby IF,Aarhus GF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-05,Aalborg BK,Næstved BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-05,Ikast FS,Aarhus GF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-05,Lyngby BK,FC København,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-05,Odense BK,Brøndby IF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-05,Viborg FF,Silkeborg IF,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-11,Brøndby IF,Ikast FS,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-11,FC København,Næstved BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-11,Odense BK,Aalborg BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-12,Aarhus GF,Viborg FF,1-0,6-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-12,Silkeborg IF,Lyngby BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-19,Ikast FS,Odense BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-19,Lyngby BK,Aarhus GF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-19,Næstved BK,Silkeborg IF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-19,Viborg FF,Brøndby IF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-20,Aalborg BK,FC København,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-25,Aalborg BK,Ikast FS,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-25,Brøndby IF,Lyngby BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-25,Odense BK,Viborg FF,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-09-25,Silkeborg IF,FC København,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-03,Aarhus GF,Brøndby IF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-03,FC København,Ikast FS,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-03,Lyngby BK,Aalborg BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-03,Næstved BK,Viborg FF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-03,Silkeborg IF,Odense BK,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-10,Aalborg BK,Aarhus GF,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-10,Brøndby IF,Silkeborg IF,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-10,Ikast FS,Næstved BK,1-0,5-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-10,Odense BK,FC København,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-10,Viborg FF,Lyngby BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-16,FC København,Brøndby IF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-17,Lyngby BK,Ikast FS,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-17,Næstved BK,Odense BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-17,Silkeborg IF,Aarhus GF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-17,Viborg FF,Aalborg BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-19,Aarhus GF,Næstved BK,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-24,Aalborg BK,Silkeborg IF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-24,Aarhus GF,FC København,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-24,Brøndby IF,Næstved BK,1-0,5-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-24,Ikast FS,Viborg FF,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-24,Odense BK,Lyngby BK,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-30,Lyngby BK,Brøndby IF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-31,FC København,Silkeborg IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-31,Ikast FS,Aalborg BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-31,Næstved BK,Aarhus GF,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-10-31,Viborg FF,Odense BK,0-1,2-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-11-07,Brøndby IF,Viborg FF,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,1993/94,1993-11-07,FC København,Aalborg BK,1-0,2-0,weltfussball_manual
