date,Date,black_id,white_id,WinnerID,black_goratings_id,white_goratings_id,BlackID,WhiteID,black_name,white_name,Black,White,result_code,ResultCode,result,black_rating,white_rating,BlackRating,WhiteRating,Event,source,tournament,kifu_urls,profile_urls,observation_count,perspective_count,occurrence,SameSignatureSequence,GameKey
2026-08-15,2026-08-15,964,1850,964,964,1850,964,1850,Jiang Weijie,Huang Mingyu,Jiang Weijie,Huang Mingyu,B,B,Black,3571,3456,3571,3456,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/yume1_kou_kou_20260815.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup_6-4_12.sgf&gibonum=51563&bimg=JiangWeiJ.jpg&wimg= | https://www.weiqi.org.cn/competition/kifu/2026080000104069 | https://www.go4go.net/go/games/sgfview/128512,https://www.goratings.org/en/players/1850.html | https://www.goratings.org/en/players/964.html,2,2,1,1,2026-08-15|964|1850|B|1
2026-08-15,2026-08-15,995,267,995,995,267,995,267,Tan Xiao,Yun Junsang,Tan Xiao,Yun Junsang,B,B,Black,3582,3384,3582,3384,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/yume1_dansyu_isyun_20260815.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup_6-4_15.sgf&gibonum=51560&bimg=TanX.jpg&wimg=YunJunS.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104065 | https://www.go4go.net/go/games/sgfview/128503,https://www.goratings.org/en/players/267.html | https://www.goratings.org/en/players/995.html,2,2,1,1,2026-08-15|995|267|B|1
2026-08-16,2026-08-16,1135,1225,1135,1135,1225,1135,1225,Dang Yifei,Yu Zhiying,Dang Yifei,Yu Zhiying,B,B,Black,3706,3282,3706,3282,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_dann_o_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_5.sgf&gibonum=51598&bimg=DangYiF.jpg&wimg=YuZhiY.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104080 | https://www.go4go.net/go/games/sgfview/128538,https://www.goratings.org/en/players/1135.html | https://www.goratings.org/en/players/1225.html,2,2,1,1,2026-08-16|1135|1225|B|1
2026-08-16,2026-08-16,1193,2164,1193,1193,2164,1193,2164,Yang Dingxin,Wang Chunhui,Yang Dingxin,Wang Chunhui,B,B,Black,3665,3414,3665,3414,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_yann_wann_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_10.sgf&gibonum=51593&bimg=YangDingX.jpg&wimg=WangChunH.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104089 | https://www.go4go.net/go/games/sgfview/128527,https://www.goratings.org/en/players/1193.html | https://www.goratings.org/en/players/2164.html,2,2,1,1,2026-08-16|1193|2164|B|1
2026-08-16,2026-08-16,1194,1232,1232,1194,1232,1194,1232,Fan Tingyu,Huang Yunsong,Fan Tingyu,Huang Yunsong,W,W,White,3585,3580,3585,3580,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_hann_kou_20260816.sgf | https://www.weiqi.org.cn/competition/kifu/2026080000104088 | https://www.go4go.net/go/games/sgfview/128529,https://www.goratings.org/en/players/1194.html | https://www.goratings.org/en/players/1232.html,2,2,1,1,2026-08-16|1194|1232|W|1
2026-08-16,2026-08-16,1231,995,1231,1231,995,1231,995,Ichiriki Ryo,Tan Xiao,Ichiriki Ryo,Tan Xiao,B,B,Black,3619,3582,3619,3582,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_itiriki_dann_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_8.sgf&gibonum=51595&bimg=IchirikiR.jpg&wimg=TanX.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104091 | https://www.go4go.net/go/games/sgfview/128531,https://www.goratings.org/en/players/1231.html | https://www.goratings.org/en/players/995.html,2,2,1,1,2026-08-16|1231|995|B|1
2026-08-16,2026-08-16,1275,1224,1275,1275,1224,1275,1224,Fan Yin,Fujisawa Rina,Fan Yin,Fujisawa Rina,B,B,Black,3588,3243,3588,3243,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_hann_hujisawa_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32.sgf&gibonum=51602&bimg=FanYin.jpg&wimg=FujisawaR.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104087 | https://www.go4go.net/go/games/sgfview/128526,https://www.goratings.org/en/players/1224.html | https://www.goratings.org/en/players/1275.html,2,2,1,1,2026-08-16|1275|1224|B|1
2026-08-16,2026-08-16,1313,1155,1313,1313,1155,1313,1155,Shin Jinseo,Mi Yuting,Shin Jinseo,Mi Yuting,B,B,Black,3876,3586,3876,3586,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_sinn_mi_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32(2).sgf&gibonum=51609&bimg=SinJinS.jpg&wimg=MiYuT.jpg | https://www.go4go.net/go/games/sgfview/128528,https://www.goratings.org/en/players/1155.html | https://www.goratings.org/en/players/1313.html,2,2,1,1,2026-08-16|1313|1155|B|1
2026-08-16,2026-08-16,1363,1082,1363,1363,1082,1363,1082,Zhao Chenyu,Lian Xiao,Zhao Chenyu,Lian Xiao,B,B,Black,3657,3601,3657,3601,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/yume2_chou_rensyou_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_2.sgf&gibonum=51601&bimg=ZhaoChenY.jpg&wimg=LianXiao.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104095 | https://www.go4go.net/go/games/sgfview/128537,https://www.goratings.org/en/players/1082.html | https://www.goratings.org/en/players/1363.html,2,2,1,1,2026-08-16|1363|1082|B|1
2026-08-16,2026-08-16,1511,601,1511,1511,601,1511,601,Ding Hao,Iyama Yuta,Ding Hao,Iyama Yuta,B,B,Black,3736,3529,3736,3529,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/yume2_tei_iyama_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_6.sgf&gibonum=51597&bimg=DingHao.jpg&wimg=IyamaY.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104094 | https://www.go4go.net/go/games/sgfview/128525,https://www.goratings.org/en/players/1511.html | https://www.goratings.org/en/players/601.html,2,2,1,1,2026-08-16|1511|601|B|1
2026-08-16,2026-08-16,1540,1101,1540,1540,1101,1540,1101,Shibano Toramaru,Tao Xinran,Shibano Toramaru,Tao Xinran,B,B,Black,3582,3529,3582,3529,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_sibano_tao_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_7.sgf&gibonum=51596&bimg=SibanoT.jpg&wimg=TaoXinR.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104086 | https://www.go4go.net/go/games/sgfview/128535,https://www.goratings.org/en/players/1101.html | https://www.goratings.org/en/players/1540.html,2,2,1,1,2026-08-16|1540|1101|B|1
2026-08-16,2026-08-16,1596,1423,1423,1596,1423,1596,1423,Shen Peiran,Li Weiqing,Shen Peiran,Li Weiqing,W,W,White,3485,3684,3485,3684,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_tinn_ree_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_9.sgf&gibonum=51594&bimg=&wimg=LiWeiQ.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104090 | https://www.go4go.net/go/games/sgfview/128540,https://www.goratings.org/en/players/1423.html | https://www.goratings.org/en/players/1596.html,2,2,1,1,2026-08-16|1596|1423|W|1
2026-08-16,2026-08-16,1779,2219,1779,1779,2219,1779,2219,Tu Xiaoyu,Miura Taro,Tu Xiaoyu,Miura Taro,B,B,Black,3654,3327,3654,3327,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_2(1).sgf&gibonum=51607&bimg=TuXiaoY.jpg&wimg=MiuraT.jpg | https://www.go4go.net/go/games/sgfview/128536,https://www.goratings.org/en/players/1779.html | https://www.goratings.org/en/players/2219.html,2,2,1,1,2026-08-16|1779|2219|B|1
2026-08-16,2026-08-16,1882,121,1882,1882,121,1882,121,Li Zerui,Mok Jinseok,Li Zerui,Mok Jinseok,B,B,Black,3446,3327,3446,3327,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_4(1).sgf&gibonum=51605&bimg=&wimg=MokJinS.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104092 | https://www.go4go.net/go/games/sgfview/128530,https://www.goratings.org/en/players/121.html | https://www.goratings.org/en/players/1882.html,2,2,1,1,2026-08-16|1882|121|B|1
2026-08-16,2026-08-16,2277,2286,2277,2277,2286,2277,2286,Wang Chuxuan,Zhang Baiqing,Wang Chuxuan,Zhang Baiqing,B,B,Black,3465,3293,3465,3293,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_wann_tyou_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_4.sgf&gibonum=51599&bimg=&wimg= | https://www.weiqi.org.cn/competition/kifu/2026080000104083 | https://www.go4go.net/go/games/sgfview/128539,https://www.goratings.org/en/players/2277.html | https://www.goratings.org/en/players/2286.html,2,2,1,1,2026-08-16|2277|2286|B|1
2026-08-16,2026-08-16,2466,2511,2466,2466,2511,2466,2511,Zhao Chongheng,Liu Zimeng,Zhao Chongheng,Liu Zimeng,B,B,Black,2860,2554,2860,2554,GoRatings,GoRatings,GoRatings,https://www.weiqi.org.cn/competition/kifu/2026080000104079,https://www.goratings.org/en/players/2466.html | https://www.goratings.org/en/players/2511.html,2,2,1,1,2026-08-16|2466|2511|B|1
2026-08-16,2026-08-16,2605,2228,2605,2605,2228,2605,2228,Lee Yoon,Jeong Yujin,Lee Yoon,Jeong Yujin,B,B,Black,2915,3092,2915,3092,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/2026_wl_10r4g-2.sgf&gibonum=51615&bimg=YiYun(0).jpg&wimg=JungYuJ.jpg | https://www.go4go.net/go/games/sgfview/128491,https://www.goratings.org/en/players/2228.html | https://www.goratings.org/en/players/2605.html,2,2,1,1,2026-08-16|2605|2228|B|1
2026-08-16,2026-08-16,358,1812,1812,358,1812,358,1812,Kim Soojin,Cho Seungah,Kim Soojin,Cho Seungah,W,W,White,2854,3080,2854,3080,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/2026_wl_10r4g-3.sgf&gibonum=51614&bimg=KimSuJin.jpg&wimg=Chosenga.jpg | https://www.go4go.net/go/games/sgfview/128492,https://www.goratings.org/en/players/1812.html | https://www.goratings.org/en/players/358.html,2,2,1,1,2026-08-16|358|1812|W|1
2026-08-16,2026-08-16,433,1314,433,433,1314,433,1314,Tuo Jiaxi,Shin Minjun,Tuo Jiaxi,Shin Minjun,B,B,Black,3559,3654,3559,3654,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_da_sinn_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_6(1).sgf&gibonum=51603&bimg=TuoJiaX.jpg&wimg=SinMinJ.jpg | https://www.go4go.net/go/games/sgfview/128534,https://www.goratings.org/en/players/1314.html | https://www.goratings.org/en/players/433.html,2,2,1,1,2026-08-16|433|1314|B|1
2026-08-16,2026-08-16,676,2569,676,676,2569,676,2569,Kim Hyemin,Choi Minseo (f),Kim Hyemin,Choi Minseo (f),B,B,Black,3053,2923,3053,2923,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/2026_wl_10r4g-1.sgf&gibonum=51616&bimg=KimHyeM.jpg&wimg=ChoiMinsw.jpg | https://www.go4go.net/go/games/sgfview/128490,https://www.goratings.org/en/players/2569.html | https://www.goratings.org/en/players/676.html,2,2,1,1,2026-08-16|676|2569|B|1
2026-08-16,2026-08-16,964,1399,1399,964,1399,964,1399,Jiang Weijie,Xu Jiayang,Jiang Weijie,Xu Jiayang,W,W,White,3571,3754,3571,3754,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/6yumeyuri2_kou_kyo_20260816.sgf | https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/6_mongbaeghab_cup-32_5(1).sgf&gibonum=51604&bimg=JiangWeiJ.jpg&wimg=XuJiaY.jpg | https://www.weiqi.org.cn/competition/kifu/2026080000104084 | https://www.go4go.net/go/games/sgfview/128532,https://www.goratings.org/en/players/1399.html | https://www.goratings.org/en/players/964.html,2,2,1,1,2026-08-16|964|1399|W|1
2026-08-17,2026-08-17,000546,2576,2576,000546,2576,000546,2576,Kunimatsu So,Yoshida Toma,Kunimatsu So,Yoshida Toma,W,W,White,3080,3008,3080,3008,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/7YscupF_shusei_kunimatsu_yoshida_20260817.sgf,https://www.goratings.org/en/players/nihon_kiin_000546.html | https://www.goratings.org/en/players/2576.html,2,2,1,1,2026-08-17|000546|2576|W|1
2026-08-17,2026-08-17,1069,1441,1441,1069,1441,1069,1441,Shida Tatsuya,Yokotsuka Riki,Shida Tatsuya,Yokotsuka Riki,W,W,White,3300,3321,3300,3321,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseisenC_sida_yokotsuka_20260817.sgf | https://www.go4go.net/go/games/sgfview/128650,https://www.goratings.org/en/players/1069.html | https://www.goratings.org/en/players/1441.html,2,2,1,1,2026-08-17|1069|1441|W|1
2026-08-17,2026-08-17,1328,1147,1147,1328,1147,1328,1147,Komatsu Daiki,Ito Masashi,Komatsu Daiki,Ito Masashi,W,W,White,2912,3124,2912,3124,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosen1kaisen_komatsud_ito_20260817.sgf | https://www.go4go.net/go/games/sgfview/128638,https://www.goratings.org/en/players/1147.html | https://www.goratings.org/en/players/1328.html,2,2,1,1,2026-08-17|1328|1147|W|1
2026-08-17,2026-08-17,1346,1230,1346,1346,1230,1346,1230,Sada Atsushi,Tsuruta Kazushi,Sada Atsushi,Tsuruta Kazushi,B,B,Black,3370,3189,3370,3189,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/21wakagoiyosen_sada_tsuruta_20260817.sgf | https://www.go4go.net/go/games/sgfview/128773,https://www.goratings.org/en/players/1230.html | https://www.goratings.org/en/players/1346.html,2,2,1,1,2026-08-17|1346|1230|B|1
2026-08-17,2026-08-17,1346,2249,1346,1346,2249,1346,2249,Sada Atsushi,Nakano Shoya,Sada Atsushi,Nakano Shoya,B,B,Black,3370,2958,3370,2958,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1346.html | https://www.goratings.org/en/players/2249.html,2,2,1,1,2026-08-17|1346|2249|B|1
2026-08-17,2026-08-17,1707,1188,1707,1707,1188,1707,1188,Otake Yu,Ida Atsushi,Otake Yu,Ida Atsushi,B,B,Black,3355,3385,3355,3385,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseisenA_ohtake_ida_20260817.sgf | https://www.go4go.net/go/games/sgfview/128645,https://www.goratings.org/en/players/1188.html | https://www.goratings.org/en/players/1707.html,2,2,1,1,2026-08-17|1707|1188|B|1
2026-08-17,2026-08-17,1823,2374,1823,1823,2374,1823,2374,Seki Koutarou,Konishi Yoshiakira,Seki Koutarou,Konishi Yoshiakira,B,B,Black,3288,3062,3288,3062,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseisenC_seki_konishi_20260817.sgf | https://www.go4go.net/go/games/sgfview/128649,https://www.goratings.org/en/players/1823.html | https://www.goratings.org/en/players/2374.html,2,2,1,1,2026-08-17|1823|2374|B|1
2026-08-17,2026-08-17,1824,1584,1824,1824,1584,1824,1584,Sakai Takashi,Nishi Takenobu,Sakai Takashi,Nishi Takenobu,B,B,Black,2883,3197,2883,3197,GoRatings,GoRatings,GoRatings,NA,https://www.goratings.org/en/players/1584.html | https://www.goratings.org/en/players/1824.html,2,2,1,1,2026-08-17|1824|1584|B|1
2026-08-17,2026-08-17,1945,182,1945,1945,182,1945,182,Sakai Yuki,Kono Rin,Sakai Yuki,Kono Rin,B,B,Black,3380,3378,3380,3378,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseisenA_sakai_kohno_20260817.sgf | https://www.go4go.net/go/games/sgfview/128646,https://www.goratings.org/en/players/182.html | https://www.goratings.org/en/players/1945.html,2,2,1,1,2026-08-17|1945|182|B|1
2026-08-17,2026-08-17,2302,1529,1529,2302,1529,2302,1529,Mito Shuhei,Mutsuura Yuta,Mito Shuhei,Mutsuura Yuta,W,W,White,3158,3296,3158,3296,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/51KiseisenC_Mito_Mutsuura_20260817.sgf | https://www.go4go.net/go/games/sgfview/128648,https://www.goratings.org/en/players/1529.html | https://www.goratings.org/en/players/2302.html,2,2,1,1,2026-08-17|2302|1529|W|1
2026-08-17,2026-08-17,236,793,793,236,793,236,793,Nakaonoda Tomomi,Araki Issei,Nakaonoda Tomomi,Araki Issei,W,W,White,3122,2907,3122,2907,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosen1kaisen_shusei_nakaonoda_araki_20260817.sgf | https://www.go4go.net/go/games/sgfview/128630,https://www.goratings.org/en/players/236.html | https://www.goratings.org/en/players/793.html,2,2,1,1,2026-08-17|236|793|W|1
2026-08-17,2026-08-17,2383,1926,1926,2383,1926,2383,1926,Kim Seungjin,Kim Eunji,Kim Seungjin,Kim Eunji,W,W,White,3375,3458,3375,3458,GoRatings,GoRatings,GoRatings,https://www.cyberoro.com/gibo_new/giboviewer/giboviewer.asp?wh=kiwon&gibo=https://open.cyberoro.com/gibo/202608/20_jiji-27.sgf&gibonum=51617&bimg=KimSungJn.jpg&wimg=KimEunJ.jpg | https://www.go4go.net/go/games/sgfview/128642,https://www.goratings.org/en/players/1926.html | https://www.goratings.org/en/players/2383.html,2,2,1,1,2026-08-17|2383|1926|W|1
2026-08-17,2026-08-17,276,1023,276,276,1023,276,1023,Mimura Tomoyasu,Katsura Atsushi,Mimura Tomoyasu,Katsura Atsushi,B,B,Black,3162,2832,3162,2832,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosen1kaisen_mimura_katsura_20260817.sgf | https://www.go4go.net/go/games/sgfview/128631,https://www.goratings.org/en/players/1023.html | https://www.goratings.org/en/players/276.html,2,2,1,1,2026-08-17|276|1023|B|1
2026-08-17,2026-08-17,276,793,276,276,793,276,793,Mimura Tomoyasu,Araki Issei,Mimura Tomoyasu,Araki Issei,B,B,Black,3162,2907,3162,2907,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosenSF_mimura_araki_20260817.sgf | https://www.go4go.net/go/games/sgfview/128633,https://www.goratings.org/en/players/276.html | https://www.goratings.org/en/players/793.html,2,2,1,1,2026-08-17|276|793|B|1
2026-08-17,2026-08-17,308,1013,308,308,1013,308,1013,Kato Tomoko,Kim Hyun Jung,Kato Tomoko,Kim Hyun Jung,B,B,Black,2824,2418,2824,2418,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosen1kaisen_kato_kimh_20260817.sgf | https://www.go4go.net/go/games/sgfview/128637,https://www.goratings.org/en/players/308.html,1,1,1,1,2026-08-17|308|1013|B|1
2026-08-17,2026-08-17,308,1018,308,308,1018,308,1018,Kato Tomoko,Tajima Shingo,Kato Tomoko,Tajima Shingo,B,B,Black,2824,2859,2824,2859,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosenSF_kato_tajima_20260817.sgf | https://www.go4go.net/go/games/sgfview/128639,https://www.goratings.org/en/players/308.html,1,1,1,1,2026-08-17|308|1018|B|1
2026-08-17,2026-08-17,308,1147,1147,308,1147,308,1147,Kato Tomoko,Ito Masashi,Kato Tomoko,Ito Masashi,W,W,White,2824,3124,2824,3124,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosenF_kato_ito_20260817.sgf | https://www.go4go.net/go/games/sgfview/128641,https://www.goratings.org/en/players/1147.html | https://www.goratings.org/en/players/308.html,2,2,1,1,2026-08-17|308|1147|W|1
2026-08-17,2026-08-17,349,2359,349,349,2359,349,2359,Tsuruyama Atsushi,Goto Hajimu,Tsuruyama Atsushi,Goto Hajimu,B,B,Black,3163,2986,3163,2986,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseisenC_tsuruyama_goto_20260817.sgf | https://www.go4go.net/go/games/sgfview/128647,https://www.goratings.org/en/players/2359.html | https://www.goratings.org/en/players/349.html,2,2,1,1,2026-08-17|349|2359|B|1
2026-08-17,2026-08-17,367,2247,2247,367,2247,367,2247,Suzuki Ayumi,Kondo Toshiki,Suzuki Ayumi,Kondo Toshiki,W,W,White,3038,3132,3038,3132,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/75ozasenyosenB_suzukia_kondo_20260817.sgf,https://www.goratings.org/en/players/2247.html | https://www.goratings.org/en/players/367.html,2,2,1,1,2026-08-17|367|2247|W|1
2026-08-17,2026-08-17,52,1528,52,52,1528,52,1528,Komatsu Hideki,Sotoyanagi Sebun,Komatsu Hideki,Sotoyanagi Sebun,B,B,Black,3101,3156,3101,3156,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/51kiseisenC_komatsuh_sotoyanagi_20260817.sgf,https://www.goratings.org/en/players/1528.html | https://www.goratings.org/en/players/52.html,2,2,1,1,2026-08-17|52|1528|B|1
2026-08-17,2026-08-17,765,276,276,765,276,765,276,Suzuki Yoshimichi,Mimura Tomoyasu,Suzuki Yoshimichi,Mimura Tomoyasu,W,W,White,2956,3162,2956,3162,GoRatings,GoRatings,GoRatings,https://u-gen.nihonkiin.or.jp/upload/java_gibo/9SGWyosenF_suzukiy_mimura_20260817.sgf | https://www.go4go.net/go/games/sgfview/128635,https://www.goratings.org/en/players/276.html | https://www.goratings.org/en/players/765.html,2,2,1,1,2026-08-17|765|276|W|1
